Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
670	01700	Bank Girokonto Coba	14.11.19	147	<Storno> OLB Kartenzahlung ARAL	M-RO 2974			06530		-44,22		0,00	
671	01700	Bank Girokonto Coba	14.11.19	147	OLB Kartenzahlung ARAL	M-RO 2974	Lagardere		06530		44,22		0,00	
672	01700	Bank Girokonto Coba	14.11.19	147	OLB Kartenzahlung ARAL4	M-RO 2974	Lagardere		06530		44,22		0,00	
673	01700	Bank Girokonto Coba	14.11.19	147	<Storno> OLB Kartenzahlung ARAL4	M-RO 2974	Lagardere		06530		-44,22		0,00	
674	01700	Bank Girokonto Coba	14.11.19	349	<Storno> OLB ACCORINVEST GERMANY GM		Lagardere		06680		-22,00		0,00	
675	01700	Bank Girokonto Coba	14.11.19	349	OLB ACCORINVEST GERMANY GM	M-R 7408	Lagardere		06673		22,00		0,00	
676	01700	Bank Girokonto Coba	14.11.19	349	OLB ACCORINVEST GERMANY GM4	M-R 7408	Lagardere		06673		22,00		0,00	
677	01700	Bank Girokonto Coba	14.11.19	349	<Storno> OLB ACCORINVEST GERMANY GM4	M-R 7408	Lagardere		06673		-22,00		0,00	
852	01700	Bank Girokonto Coba	14.11.19	559	OLB Kartenzahlung ARAL Hamburg Amsinckstrase 48//Hamb2019-11-13T22:49:11 K	M-R 7408	Lagardere		06530		44,22		0,00	
885	01700	Bank Girokonto Coba	14.11.19	592	OLB Kd-Nr.: 17337791, Rg-Nr.: 1348940062/6, Ihre Tarifrechnung		Handy - Telefonica		06805		15,99		0,00	
892	01700	Bank Girokonto Coba	14.11.19	599	OLB Experteer 1815735184188840	Experteer			06630		232,20		0,00	
965	01700	Bank Girokonto Coba	14.11.19	643	OLB ACCORINVEST GERMANY GMBH//MUENCHEN/2019-11-13T07:39:14 KFN 1 VJ 2012 K				06673		22,00		0,00	
1.303	01700	Bank Girokonto Coba	14.11.19	142	<Storno> OLB Kd-Nr.: 17337791,	Telefonica			06805		-15,99		0,00	
177	01700	Bank Girokonto Coba	15.11.19	148	OLB AGIP SCHWEITENKIRCHEN/	M-R 7408			06530		60,89		0,00	
179	01700	Bank Girokonto Coba	15.11.19	150	OLB STEUERNR 146/162/80393				03820		1.991,46		0,00	
220	01700	Bank Girokonto Coba	15.11.19	191	OLB TK-BuchNr 05204471841				02109		186,90		0,00	
382	01700	Bank Girokonto Coba	15.11.19	351	OLB TK-BuchNr 05204471841 Monat 10/19 T250488046 Beitraege				02109		186,90		0,00	
383	01700	Bank Girokonto Coba	15.11.19	352	OLB AGIP SCHWEITENKIRCHEN//Schweitenkir2019-11-14T10:06:23 KFN 1 VJ 2012 K	M-R 7408			06530		60,89		0,00	
384	01700	Bank Girokonto Coba	15.11.19	353	OLB 1160372 / BUCHUNG	PLAN			06392		28,00		0,00	
385	01700	Bank Girokonto Coba	15.11.19	354	OLB 1160372 / BUCHUNG 45873797 1004-0001692646 BIS 11.2019	PLAN			06392		28,00		0,00	
386	01700	Bank Girokonto Coba	15.11.19	355	OLB STEUERNR 146/162/80393UMS.ST OKT.19 1.991,46EUR				03820		1.991,46		0,00	
678	01700	Bank Girokonto Coba	15.11.19	148	<Storno> OLB AGIP SCHWEITENKIRCHEN/	M-R 7408			06530		-60,89		0,00	
679	01700	Bank Girokonto Coba	15.11.19	148	OLB AGIP SCHWEITENKIRCHEN/	M-R 7408	Lagardere		06530		60,89		0,00	
680	01700	Bank Girokonto Coba	15.11.19	352	<Storno> OLB AGIP SCHWEITENKIRCHEN//Schweitenkir2019-11-14T10:06:23 KFN 1 VJ 201	M-R 7408			06530		-60,89		0,00	
681	01700	Bank Girokonto Coba	15.11.19	352	OLB AGIP SCHWEITENKIRCHEN//Schweitenkir2019-11-14T10:06:23 KFN 1 VJ 2012 K	M-R 7408	Lagardere		06530		60,89		0,00	
682	01700	Bank Girokonto Coba	15.11.19	352	OLB AGIP SCHWEITENKIRCHEN//Schweitenkir2019-11-14T10:06:23 KFN 1 VJ 2012 K	M-R 7408	Lagardere		06530		60,89		0,00	
683	01700	Bank Girokonto Coba	15.11.19	352	<Storno> OLB AGIP SCHWEITENKIRCHEN//Schweitenkir2019-11-14T10:06:23 KFN 1 VJ 201	M-R 7408	Lagardere		06530		-60,89		0,00	
684	01700	Bank Girokonto Coba	15.11.19	150	<Storno> OLB STEUERNR 146/162/80393				03820		-1.991,46		0,00	
685	01700	Bank Girokonto Coba	15.11.19	150	OLB STEUERNR 146/162/80393				03820		1.991,46		0,00	
686	01700	Bank Girokonto Coba	15.11.19	191	<Storno> OLB TK-BuchNr 05204471841				02109		-186,90		0,00	
687	01700	Bank Girokonto Coba	15.11.19	191	OLB TK-BuchNr 05204471841				02109		186,90		0,00	
688	01700	Bank Girokonto Coba	15.11.19	353	<Storno> OLB 1160372 / BUCHUNG	PLAN			06392		-28,00		0,00	
689	01700	Bank Girokonto Coba	15.11.19	353	OLB 1160372 / BUCHUNG	PLAN			06392		28,00		0,00	
743	01700	Bank Girokonto Coba	15.11.19	148	<Storno> OLB AGIP SCHWEITENKIRCHEN/	M-R 7408	Lagardere		06530		-60,89		0,00	
744	01700	Bank Girokonto Coba	15.11.19	148	OLB AGIP SCHWEITENKIRCHEN/2	M-R 7408	Lagardere		06530		60,89		0,00	
745	01700	Bank Girokonto Coba	15.11.19	352	<Storno> OLB AGIP SCHWEITENKIRCHEN//Schweitenkir2019-11-14T10:06:23 KFN 1 VJ 201	M-R 7408	Lagardere		06530		-60,89		0,00	
746	01700	Bank Girokonto Coba	15.11.19	476	OLB AGIP SCHWEITENKIRCHEN//Schweitenkir2019-11-14T10:06:23 KFN 1 VJ 2012 K	M-R 7408	Lagardere		06530		60,89		0,00	
749	01700	Bank Girokonto Coba	15.11.19	191	<Storno> OLB TK-BuchNr 05204471841				02109		-186,90		0,00	
750	01700	Bank Girokonto Coba	15.11.19	351	<Storno> OLB TK-BuchNr 05204471841 Monat 10/19 T250488046 Beitraege				02109		-186,90		0,00	
751	01700	Bank Girokonto Coba	15.11.19	477	OLB TK-BuchNr 05204471841 Monat 10/19 T250488046 Beitraege				02109		186,90		0,00	
752	01700	Bank Girokonto Coba	15.11.19	353	<Storno> OLB 1160372 / BUCHUNG	PLAN			06392		-28,00		0,00	
753	01700	Bank Girokonto Coba	15.11.19	354	<Storno> OLB 1160372 / BUCHUNG 45873797 1004-0001692646 BIS 11.2019	PLAN			06392		-28,00		0,00	
754	01700	Bank Girokonto Coba	15.11.19	478	OLB 1160372 / BUCHUNG 45873797 1004-0001692646 BIS 11.2019	PLAN			06392		28,00		0,00	
755	01700	Bank Girokonto Coba	15.11.19	150	<Storno> OLB STEUERNR 146/162/80393				03820		-1.991,46		0,00	
756	01700	Bank Girokonto Coba	15.11.19	355	<Storno> OLB STEUERNR 146/162/80393UMS.ST OKT.19 1.991,46EUR				03820		-1.991,46		0,00	
757	01700	Bank Girokonto Coba	15.11.19	479	OLB STEUERNR 146/162/80393UMS.ST OKT.19 1.991,46EUR				03820		1.991,46		0,00	
771	01700	Bank Girokonto Coba	15.11.19	148	<Storno> OLB AGIP SCHWEITENKIRCHEN/2	M-R 7408	Lagardere		06530		-60,89		0,00	
387	01700	Bank Girokonto Coba	18.11.19	356	OLB REWE SAGT DANKE. 46655905//Aschheim2019-11-16T19:27:34 KFN 1 VJ 2012 K				02112		5,48		0,00	
388	01700	Bank Girokonto Coba	18.11.19	357	OLB 5.3249.275472.4 - M-R 7408 - km 329.415 A2 Bielefeld -10.10.2019 0651				02107		30,00		0,00	
389	01700	Bank Girokonto Coba	18.11.19	358	OLB VK 282008889135 Flurstr 13 Aschheim ABSCHLAG 11 Strom WIR SAGENDANKE				02104		25,00		0,00	
390	01700	Bank Girokonto Coba	18.11.19	359	OLB COLE PORTER//MUENCHEN/DE 2019-11-14T17:46:27 KFN 1 VJ 2012 Kartenzahlu				02102		7,20		0,00	
391	01700	Bank Girokonto Coba	18.11.19	360	OLB RIEM ARCADEN//MUENCHEN/DE 2019-11-16T18:12:07 KFN 1 VJ 2012 Kartenzahl	M-R 7408			06673		9,90		0,00	
392	01700	Bank Girokonto Coba	18.11.19	361	OLB XXXS072XXX SATURN E//MUENCHEN/DE 2019-11-16T13:26:38 KFN 1 VJ 2012 Kar				06845		19,99		0,00	
393	01700	Bank Girokonto Coba	18.11.19	362	OLB XXXM103XXXMEDIA MAR//MUENCHEN/DE 2019-11-16T18:59:21 KFN 1 VJ 2012 Kar				06845		22,99		0,00	
394	01700	Bank Girokonto Coba	18.11.19	363	OLB 100011950181	DB			06673		62,00		0,00	
395	01700	Bank Girokonto Coba	18.11.19	364	OLB GA NR00004263 BLZ70040048 1 17.11/15.07UHR MUENCHE 42EUR 50,00 GEB.EUR				01600		50,00		0,00	
690	01700	Bank Girokonto Coba	18.11.19	360	<Storno> OLB RIEM ARCADEN//MUENCHEN/DE 2019-11-16T18:12:07 KFN 1 VJ 2012 Kartenz	M-R 7408			06673		-9,90		0,00	
691	01700	Bank Girokonto Coba	18.11.19	360	OLB RIEM ARCADEN//MUENCHEN/DE 2019-11-16T18:12:07 KFN 1 VJ 2012 Kartenzahl	M-R 7408			06673		9,90		0,00	
692	01700	Bank Girokonto Coba	18.11.19	360	OLB RIEM ARCADEN//MUENCHEN/DE 2019-11-16T18:12:07 KFN 1 VJ 2012 Kartenzahl	M-R 7408	Lagardere		06673		9,90		0,00	
693	01700	Bank Girokonto Coba	18.11.19	360	<Storno> OLB RIEM ARCADEN//MUENCHEN/DE 2019-11-16T18:12:07 KFN 1 VJ 2012 Kartenz	M-R 7408	Lagardere		06673		-9,90		0,00	
694	01700	Bank Girokonto Coba	18.11.19	363	<Storno> OLB 100011950181	DB			06673		-62,00		0,00	
695	01700	Bank Girokonto Coba	18.11.19	363	OLB 100011950181	DB			06673		62,00		0,00	
696	01700	Bank Girokonto Coba	18.11.19	363	<Storno> OLB 100011950181	DB			06673		-62,00		0,00	
697	01700	Bank Girokonto Coba	18.11.19	363	OLB 100011950181	DB			06673		62,00		0,00	
698	01700	Bank Girokonto Coba	18.11.19	363	OLB 100011950181	DB			06673		62,00		0,00	
699	01700	Bank Girokonto Coba	18.11.19	363	<Storno> OLB 100011950181	DB			06673		-62,00		0,00	
406	01700	Bank Girokonto Coba	19.11.19	375	OLB ERSTATT.146/162/80393 UMS.ST JUN.19 VERSP.Z 45,00EUR				03820	45,00			0,00	
405	01700	Bank Girokonto Coba	20.11.19	374	OLB 10179360 M-R7408 14 1119				00520		60,00		0,00	
773	01700	Bank Girokonto Coba	25.11.19	468	OLB Kd 0014627444 Wir sagen danke. RG-Nr. M19071684013 63,88 EUR		Handy - Mobilcom		06805		63,88		0,00	
888	01700	Bank Girokonto Coba	25.11.19	595	OLB Kd 0014627444 Wir sagen danke. RG-Nr. M19071684013 63,88 EUR		Handy - Mobilcom		06805		63,88		0,00	
911	01700	Bank Girokonto Coba	25.11.19	468	<Storno> OLB Kd 0014627444 Wir sagen danke. RG-Nr. M19071684013 63,88 EUR		Handy - Mobilcom		06805		-63,88		0,00	
720	01700	Bank Girokonto Coba	26.11.19	446	OLB BENACHRICHTIGUNGSENTGELT FUER DIE RUECKGABE VON LASTSCHRIFTEN STUECK 1				06855		1,90		0,00	
768	01700	Bank Girokonto Coba	26.11.19	447	OLB RETURN/REFUND Ruckgabemangels Deckung Kd 0014627444 Wir sagen danke.RG		Handy - Mobilcom		06805	63,88			0,00	
860	01700	Bank Girokonto Coba	26.11.19	567	OLB BENACHRICHTIGUNGSENTGELT FUER DIE RUECKGABE VON LASTSCHRIFTEN STUECK 1				06855		1,90		0,00	
889	01700	Bank Girokonto Coba	26.11.19	596	OLB RETURN/REFUND Ruckgabemangels Deckung Kd 0014627444 Wir sagen danke.RG		Handy - Mobilcom		06805	63,88			0,00	
912	01700	Bank Girokonto Coba	26.11.19	447	<Storno> OLB RETURN/REFUND Ruckgabemangels Deckung Kd 0014627444 Wir sagen danke		Handy - Mobilcom		06805	-63,88			0,00	
593	01700	Bank Girokonto Coba	29.11.19	459	OLB TRANSFER	STHREE	Lagardere		04400	11.757,20			0,00	
594	01700	Bank Girokonto Coba	29.11.19	460	OLB AKTO:43040036 393191200EURABZR: 01.11.2019-30.11.2019SPES: 0,8 SSALD:				06855		0,80		0,00	
595	01700	Bank Girokonto Coba	29.11.19	461	OLB STEUERNR 146/162/80393UMS.ST 2017 301,13EUR				03845		301,13		0,00	
734	01700	Bank Girokonto Coba	29.11.19	448	OLB STEUERNR 146/162/80393UMS.ST 2017 301,13EUR				03820		301,13		0,00	
736	01700	Bank Girokonto Coba	29.11.19	449	OLB AKTO:43040036 393191200EURABZR: 01.11.2019-30.11.2019SPES: 0,8 SSALD:				06855		0,80		0,00	
738	01700	Bank Girokonto Coba	29.11.19	450	OLB TRANSFER	STHREE	Lagardere		04400	11.757,20			0,00	
758	01700	Bank Girokonto Coba	29.11.19	450	<Storno> OLB TRANSFER	STHREE	Lagardere		04400	-11.757,20			0,00	
759	01700	Bank Girokonto Coba	29.11.19	459	<Storno> OLB TRANSFER	STHREE	Lagardere		04400	-11.757,20			0,00	
760	01700	Bank Girokonto Coba	29.11.19	480	OLB TRANSFER	STHREE	Lagardere		04400	11.757,20			0,00	
761	01700	Bank Girokonto Coba	29.11.19	448	<Storno> OLB STEUERNR 146/162/80393UMS.ST 2017 301,13EUR				03820		-301,13		0,00	
762	01700	Bank Girokonto Coba	29.11.19	461	<Storno> OLB STEUERNR 146/162/80393UMS.ST 2017 301,13EUR				03845		-301,13		0,00	
763	01700	Bank Girokonto Coba	29.11.19	481	OLB STEUERNR 146/162/80393UMS.ST 2017 301,13EUR				03845		301,13		0,00	
764	01700	Bank Girokonto Coba	29.11.19	449	<Storno> OLB AKTO:43040036 393191200EURABZR: 01.11.2019-30.11.2019SPES: 0,8 SSAL				06855		-0,80		0,00	
765	01700	Bank Girokonto Coba	29.11.19	460	<Storno> OLB AKTO:43040036 393191200EURABZR: 01.11.2019-30.11.2019SPES: 0,8 SSAL				06855		-0,80		0,00	
766	01700	Bank Girokonto Coba	29.11.19	482	OLB AKTO:43040036 393191200EURABZR: 01.11.2019-30.11.2019SPES: 0,8 SSALD:				06855		0,80		0,00	
584	01700	Bank Girokonto Coba	02.12.19	209	OLB TRANSFER	STHREE	Lagardere		04400	2.438,07			0,00	
587	01700	Bank Girokonto Coba	02.12.19	211	OLB TRANSFER	STHREE	Lagardere		04400	11.404,48			0,00	
660	01700	Bank Girokonto Coba	02.12.19	466	OLB KD-Nr. K110563290/		GMX		06810		17,94		0,00	
661	01700	Bank Girokonto Coba	02.12.19	466	<Storno> OLB KD-Nr. K110563290/		GMX		06810		-17,94		0,00	
712	01700	Bank Girokonto Coba	02.12.19	469	OLB Miete November 2019				02104		635,00		0,00	
740	01700	Bank Girokonto Coba	02.12.19	473	OLB Re-Nr. 0641641735, 0641809272 - Lexware buchhaltung premium - Rechnung	Lexware			06837		124,00		0,00	
741	01700	Bank Girokonto Coba	02.12.19	474	OLB Re-Nr. 0642135273 - Lexware buchhaltung premium- Rechnung vom 05.11.20	Lexware			06837		57,00		0,00	
774	01700	Bank Girokonto Coba	02.12.19	484	OLB Vertrag 54843926. IhreGeraeteversicherung. Mehr Info unter my.wertgara				02109		8,00		0,00	
918	01700	Bank Girokonto Coba	02.12.19	209	<Storno> OLB TRANSFER	STHREE	Lagardere		04400	-2.438,07			0,00	
919	01700	Bank Girokonto Coba	02.12.19	211	<Storno> OLB TRANSFER	STHREE	Lagardere		04400	-11.404,48			0,00	
710	01700	Bank Girokonto Coba	03.12.19	468	OLB Kd 0014627444 Wir sagen danke. RG-Nr. M19071684013 63,88 EUR		Handy - Mobilcom		06805		63,88		0,00	
747	01700	Bank Girokonto Coba	03.12.19	476	OLB AGIP SCHWEITENKIRCHEN//Schweitenkir2019-11-14T10:06:23 KFN 1 VJ 2012 K	M-R 7408	Lagardere		06530		60,89		0,00	
748	01700	Bank Girokonto Coba	03.12.19	476	<Storno> OLB AGIP SCHWEITENKIRCHEN//Schweitenkir2019-11-14T10:06:23 KFN 1 VJ 201	M-R 7408	Lagardere		06530		-60,89		0,00	
772	01700	Bank Girokonto Coba	03.12.19	468	<Storno> OLB Kd 0014627444 Wir sagen danke. RG-Nr. M19071684013 63,88 EUR		Handy - Mobilcom		06805		-63,88		0,00	
775	01700	Bank Girokonto Coba	03.12.19	485	OLB Kd.Nr. 001910905173 VK1018840053 Rg.Nr. 003577593132 vom 19.11.19 Voda		Festnetz - Vodafone		06805		38,98		0,00	
776	01700	Bank Girokonto Coba	03.12.19	486	OLB Auszahlung HypoVereinsbank//Dachau/DE 2019-11-30T19:52:47 KFN 1 VJ 201				01600		100,00		0,00	
828	01700	Bank Girokonto Coba	03.12.19	538	OLB 4389.3734.6924 Immobilien Scout GmbH ImmobilienScout24 PREMIUM-Mitglie		Wohnungssuche		06430		29,95		0,00	
1.018	01700	Bank Girokonto Coba	03.12.19	486	<Storno> OLB Auszahlung HypoVereinsbank//Dachau/DE 2019-11-30T19:52:47 KFN 1 VJ 				01600		-100,00		0,00	
1.019	01700	Bank Girokonto Coba	03.12.19	682	OLB Auszahlung HypoVereinsbank//Dachau/DE 2019-11-30T19:52:47 KFN 1 VJ 201				01460		100,00		0,00	
1.152	01700	Bank Girokonto Coba	03.12.19	538	<Storno> OLB 4389.3734.6924 Immobilien Scout GmbH ImmobilienScout24 PREMIUM-Mitg		Wohnungssuche		06430		-29,95		0,00	
1.153	01700	Bank Girokonto Coba	03.12.19	790	OLB 4389.3734.6924 Immobilien Scout GmbH ImmobilienScout24 PREMIUM-Mitglie				06430		29,95		0,00	
777	01700	Bank Girokonto Coba	04.12.19	487	OLB Auszahlung Commerzbank00202207/Max Weber Plat2019-12-03T12:50:11 KFN1				01600		100,00		0,00	
1.020	01700	Bank Girokonto Coba	04.12.19	487	<Storno> OLB Auszahlung Commerzbank00202207/Max Weber Plat2019-12-03T12:50:11 KF				01600		-100,00		0,00	
1.021	01700	Bank Girokonto Coba	04.12.19	683	OLB Auszahlung Commerzbank00202207/Max Weber Plat2019-12-03T12:50:11 KFN1				01460		100,00		0,00	
778	01700	Bank Girokonto Coba	05.12.19	488	OLB CAFE WIENER PLATZ GIR 69031706//MUE2019-12-03T12:42:58 KFN 1 VJ 2012 K				02102		16,50		0,00	
779	01700	Bank Girokonto Coba	09.12.19	489	OLB STRANDCAFE STARNBERG GIR 79944883//2019-12-07T18:00:53 KFN 1 VJ 2012 K				02102		35,70		0,00	
780	01700	Bank Girokonto Coba	09.12.19	490	OLB Auszahlung Commerzbank00201730/Bahnhofplatz 12019-12-07T12:32:32 KFN 1				01600		200,00		0,00	
1.022	01700	Bank Girokonto Coba	09.12.19	490	<Storno> OLB Auszahlung Commerzbank00201730/Bahnhofplatz 12019-12-07T12:32:32 KF				01600		-200,00		0,00	
1.023	01700	Bank Girokonto Coba	09.12.19	684	OLB Auszahlung Commerzbank00201730/Bahnhofplatz 12019-12-07T12:32:32 KFN 1				01460		200,00		0,00	
781	01700	Bank Girokonto Coba	12.12.19	491	OLB SANEF//SENLIS CEDEX/FR/1 2019-12-09T10:59:16 KFN 1 VJ 2012 Kartenzahlu				02105		2,30		0,00	
782	01700	Bank Girokonto Coba	12.12.19	492	OLB SANEF AUTOROUTE//SENLIS/FR/1 2019-12-09T07:41:23 KFN 1 VJ 2012 Kartenz				02105		4,60		0,00	
783	01700	Bank Girokonto Coba	12.12.19	493	OLB SANEF AUTOROUTE//SENLIS/FR/1 2019-12-09T10:43:06 KFN 1 VJ 2012 Kartenz				02105		23,70		0,00	
784	01700	Bank Girokonto Coba	12.12.19	494	OLB TAVERNE KARLSBRAU 3//PARIS 12/FR/1 2019-12-09T18:23:32 KFN 1 Kartenzah				02102		6,00		0,00	
785	01700	Bank Girokonto Coba	12.12.19	495	OLB TAVERNE KARLSBRAU 3//PARIS 12/FR/1 2019-12-09T14:30:46 KFN 1 Kartenzah				02102		21,70		0,00	
786	01700	Bank Girokonto Coba	12.12.19	496	OLB IBIS PARIS METE//PARIS/FR 1 2019-12-09T21:32:57 KFN 1 VJ 2012 Kartenza				06680		215,76		0,00	
829	01700	Bank Girokonto Coba	12.12.19	539	OLB Kd-Nr.: 17337791, Rg-Nr.: 1384876038/6, Ihre Tarifrechnung		Handy - Telefonica		06805		15,99		0,00	
834	01700	Bank Girokonto Coba	13.12.19	544	OLB PADRE 01//PARIS/FR/1 2019 12-11T19:43:32 KFN 1 Kartenzahlung				02105		21,00		0,00	
787	01700	Bank Girokonto Coba	16.12.19	497	OLB SANEF AUTOROUTE//SENLIS/FR/1 2019-12-11T23:51:45 KFN 1 VJ 2012 Kartenz				02105		14,40		0,00	
788	01700	Bank Girokonto Coba	16.12.19	498	OLB HEM-Schonefeld 493//Schonefeld/DE 2019-12-13T22:54:42 KFN 1 VJ 2012 Ka	M-R 7408	Lagardere		06530		54,18		0,00	
789	01700	Bank Girokonto Coba	16.12.19	499	OLB ACCORINVEST GERMANY GMBH//MUENCHEN/2019-12-12T21:52:56 KFN 1 VJ 2012 K				06680		100,00		0,00	
790	01700	Bank Girokonto Coba	16.12.19	500	OLB Auszahlung Commerzbank00202168/Grose Bleichen2019-12-13T14:15:34 KFN 1				01600		100,00		0,00	
791	01700	Bank Girokonto Coba	16.12.19	501	OLB STEUERNR 146/162/80393UMS.ST NOV.19 1.950,83EUR				03820		1.950,83		0,00	
830	01700	Bank Girokonto Coba	16.12.19	540	OLB Kd 0014627444 Wir sagen danke. RG-Nr. M19071684013 63,88 EUR		Handy - Mobilcom		06805		63,88		0,00	
831	01700	Bank Girokonto Coba	16.12.19	541	OLB TK-BuchNr 03304726100 Monat 11/19 T250488046 Beitraege				02109		186,90		0,00	
1.024	01700	Bank Girokonto Coba	16.12.19	500	<Storno> OLB Auszahlung Commerzbank00202168/Grose Bleichen2019-12-13T14:15:34 KF				01600		-100,00		0,00	
1.025	01700	Bank Girokonto Coba	16.12.19	685	OLB Auszahlung Commerzbank00202168/Grose Bleichen2019-12-13T14:15:34 KFN 1				01460		100,00		0,00	
792	01700	Bank Girokonto Coba	17.12.19	502	OLB KARSTADT LEBENSM. SAGTDANK//Chemni2019-12-16T16:18:34 KFN 1 VJ 2012 Ka				02112		18,59		0,00	
793	01700	Bank Girokonto Coba	17.12.19	503	OLB VK 282008889135 Flurstr 13 Aschheim ABSCHLAG 12 Strom WIR SAGENDANKE				02104		25,00		0,00	
835	01700	Bank Girokonto Coba	17.12.19	545	OLB 1160372 / BUCHUNG 46195943 1004-0001692646 BIS 12.2019				06392		28,00		0,00	
794	01700	Bank Girokonto Coba	19.12.19	504	OLB AGIP ASCHHEIM, EICHENDORFFSTR.20//A2019-12-18T20:51:13 KFN 1 VJ 2012 K				06530		54,07		0,00	
795	01700	Bank Girokonto Coba	20.12.19	505	OLB TRANSFER		Lagardere		04400	15.946,00			0,00	
832	01700	Bank Girokonto Coba	20.12.19	542	OLB 10179360 M-R7408 15 1219				00520		60,00		0,00	
796	01700	Bank Girokonto Coba	23.12.19	506	OLB GA NR00004263 BLZ70040048 1 21.12/21.11UHR MUENCHE 42EUR 100,00 GEB.EU				01600		100,00		0,00	
797	01700	Bank Girokonto Coba	23.12.19	507	OLB CAFE WIENER PLATZ GIR 69031706//MUE2019-12-21T16:27:18 KFN 1 VJ 2012 K				02102		3,50		0,00	
798	01700	Bank Girokonto Coba	23.12.19	508	OLB CAFE WIENER PLATZ GIR 69031706//MUE2019-12-21T21:04:27 KFN 1 VJ 2012 K				02102		15,90		0,00	
801	01700	Bank Girokonto Coba	23.12.19	511	OLB 505.51.278219.6 - 09.12.2019 0519 - 92 - M-R 7408 - K9657 Sudtangente				02107		20,00		0,00	
833	01700	Bank Girokonto Coba	23.12.19	543	OLB Kd 0014627444 Wir sagen danke. RG-Nr. M19078620388 77,84 EUR		Handy - Mobilcom		06805		77,84		0,00	
1.131	01700	Bank Girokonto Coba	23.12.19	506	<Storno> OLB GA NR00004263 BLZ70040048 1 21.12/21.11UHR MUENCHE 42EUR 100,00 GEB				01600		-100,00		0,00	
1.132	01700	Bank Girokonto Coba	23.12.19	770	OLB GA NR00004263 BLZ70040048 1 21.12/21.11UHR MUENCHE 42EUR 100,00 GEB.EU				01460		100,00		0,00	
799	01700	Bank Girokonto Coba	24.12.19	509	OLB OMV D7774 Munchen 20.12.2019 18:09	M-R 7408	Lagardere		06530		65,77		0,00	
800	01700	Bank Girokonto Coba	24.12.19	510	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2019-12-22T20:24:18 KFN 1 VJ 2012 K	M-R 7408	Lagardere		06673		15,00		0,00	
909	01700	Bank Girokonto Coba	24.12.19	510	<Storno> OLB PARKGARAGE RIEGER CITY//Muenchen/DE2019-12-22T20:24:18 KFN 1 VJ 201	M-R 7408	Lagardere		06673		-15,00		0,00	
910	01700	Bank Girokonto Coba	24.12.19	613	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2019-12-22T20:24:18 KFN 1 VJ 2012 K	M-R 7408	Lagardere		06673		15,00		0,00	
905	01700	Bank Girokonto Coba	27.12.19	610	OLB MIETE				02104		635,00		0,00	
906	01700	Bank Girokonto Coba	27.12.19	611	OLB HUSSEL GMBH FILIALE 128//CHEMNITZ/D2019-12-24T09:58:11 KFN 1 VJ 2012 K				02100		40,29		0,00	
979	01700	Bank Girokonto Coba	31.12.19	657	OLB AKTO:43040036 393191200EURABZR: 01.12.2019-31.12.2019SPES: 0,8 SSALD:				06855		0,80		0,00	
980	01700	Bank Girokonto Coba	31.12.19	658	OLB AKTO:43040036 393191200EURABZR: 30.09.2019-31.12.2019SZIN: 107,36 SSAL				06855		107,36		0,00	
987	01710	Bank Kreditkarte Coba	01.01.19	665	Vortragsaktualisierung				09000		4.129,35		0,00	
990	01710	Bank Kreditkarte Coba	01.01.19	668	Vortragsaktualisierung				09000		2,14		0,00	
992	01710	Bank Kreditkarte Coba	01.01.19	670	Vortragsaktualisierung				09000	4.131,49			0,00	
38	01710	Bank Kreditkarte Coba	11.02.19	32	PARK PLAZA BERLIN KUDAMM BERLIN 000				02114		169,00		0,00	
1.552	01710	Bank Kreditkarte Coba	11.02.19	1061	PARK PLAZA BERLIN KUDAMM BERLIN 000				02114	169,00			0,00	
1.553	01710	Bank Kreditkarte Coba	11.02.19	1062	7584 - PARK PLAZA BERLIN KUDAMM BERLIN 000				06680		169,00		0,00	
1.555	01710	Bank Kreditkarte Coba	11.03.19	1064	7632 - www.jobleads.de hamburg		Jobleads		06430		134,70		0,00	
475	01710	Bank Kreditkarte Coba	20.11.19	444	OLB 10179360 M-R7408 14 1119				00520		60,00		0,00	
700	01710	Bank Kreditkarte Coba	20.11.19	444	<Storno> OLB 10179360 M-R7408 14 1119				00520		-60,00		0,00	
476	01710	Bank Kreditkarte Coba	25.11.19	445	OLB Kd 0014627444 Wir sagen danke. RG-Nr. M19071684013 63,88 EUR		Handy - Mobilcom		06805		63,88		0,00	
709	01710	Bank Kreditkarte Coba	25.11.19	445	<Storno> OLB Kd 0014627444 Wir sagen danke. RG-Nr. M19071684013 63,88 EUR		Handy - Mobilcom		06805		-63,88		0,00	
477	01710	Bank Kreditkarte Coba	26.11.19	446	OLB BENACHRICHTIGUNGSENTGELT FUER DIE RUECKGABE VON LASTSCHRIFTEN STUECK 1				06855		1,90		0,00	
478	01710	Bank Kreditkarte Coba	26.11.19	447	OLB RETURN/REFUND Ruckgabemangels Deckung Kd 0014627444 Wir sagen danke.RG		Handy - Mobilcom		06805	63,88			0,00	
