Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
551	01401	Abziehbare Vorsteuer 7 %	08.10.18	508	Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	0,26			0,00	
1.550	01401	Abziehbare Vorsteuer 7 %	08.10.18	508	<Storno> Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	-0,26			0,00	
552	01401	Abziehbare Vorsteuer 7 %	09.10.18	509	Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	0,26			0,00	
1.552	01401	Abziehbare Vorsteuer 7 %	09.10.18	509	<Storno> Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	-0,26			0,00	
1.659	01401	Abziehbare Vorsteuer 7 %	09.10.18	106	Maritim Hotel, Bremen		MRU-Bremen		01600		1,35		0,00	
553	01401	Abziehbare Vorsteuer 7 %	10.10.18	510	Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	0,26			0,00	
1.554	01401	Abziehbare Vorsteuer 7 %	10.10.18	510	<Storno> Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	-0,26			0,00	
554	01401	Abziehbare Vorsteuer 7 %	11.10.18	511	Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	0,26			0,00	
1.556	01401	Abziehbare Vorsteuer 7 %	11.10.18	511	<Storno> Flughafen Bremen Gmbh	M-RO 2974	MRU-Bremen		01600	-0,26			0,00	
569	01401	Abziehbare Vorsteuer 7 %	15.10.18	524	"Kartenzahlung MARITIM HOTEL BREMEN//BREMEN/DE 2018-10-12T09:54:19 KFN 1 VJ 2012		MRU-Bremen		01700	31,66			0,00	
34	01401	Abziehbare Vorsteuer 7 %	18.10.18	146	"Kartenzahlung GOETHE HOTEL FRANKT//FRANKFURT AM M 2018-10-17T22:00:46 KFN 1 VJ 		Grintec		01700	9,09			0,00	
571	01401	Abziehbare Vorsteuer 7 %	18.10.18	526	"Kartenzahlung GOETHE HOTEL FRANKT//FRANKFURT AM M 2018-10-17T22:00:46 KFN 1 - ‹		Grintec		01700	8,77			0,00	
2.457	01401	Abziehbare Vorsteuer 7 %	18.10.18	1472	Kartenzahlung GOETHE HOTEL FRANKT//FRANKFURT AM M 2018-10-17T22:00:46 KFN 1 VJ		Grintec		01700		9,09		0,00	
573	01401	Abziehbare Vorsteuer 7 %	22.10.18	528		"Kartenzahlung ICH FRANKFURT AIRPORT//FRANKFURT/DE 2018-10-18T20:21:33 KFN 1 VJ		Grintec		01700	12,10			0,00	
1.478	01401	Abziehbare Vorsteuer 7 %	12.11.18	1321	OLB Kartenzahlung Athen	Bewerbung			01700	1,35			0,00	
1.623	01401	Abziehbare Vorsteuer 7 %	12.11.18	1321	<Storno> OLB Kartenzahlung Athen	Bewerbung			01700	-1,35			0,00	
1.493	01401	Abziehbare Vorsteuer 7 %	21.11.18	1336	OLB Kartenzahlung POLLUX	M-R 7408	Telefonica		01700	0,10			0,00	
1.649	01401	Abziehbare Vorsteuer 7 %	21.11.18	1336	<Storno> OLB Kartenzahlung POLLUX	M-R 7408	Telefonica		01700	-0,10			0,00	
1.650	01401	Abziehbare Vorsteuer 7 %	21.11.18	1388	OLB Kartenzahlung POLLUX	M-R 7408	Telefonica		01700	0,10			0,00	
1.651	01401	Abziehbare Vorsteuer 7 %	21.11.18	1388	<Storno> OLB Kartenzahlung POLLUX	M-R 7408	Telefonica		01700	-0,10			0,00	
1.504	01401	Abziehbare Vorsteuer 7 %	11.12.18	1347	OLB Kartenzahlung DB				01700	0,44			0,00	
1.610	01401	Abziehbare Vorsteuer 7 %	11.12.18	1347	<Storno> OLB Kartenzahlung DB				01700	-0,44			0,00	
1.408	01406	Abziehbare Vorsteuer 19 %	02.01.18	1255	HUK-COBURG UNTERNEHMENSGRUPPE HUK-COBURG-Allgemeine, KRAFTFAHRT-V ERSICHERUNG 60	M-ZO 523			01700	199,88			0,00	
173	01406	Abziehbare Vorsteuer 19 %	03.01.18	168	Vodafone GmbH Kd.Nr. 001910905173 VK 1018840053 R g.Nr. 003502691226 vom 19.12.1		Festnetz - Vodafone		01700	6,22			0,00	
1.537	01406	Abziehbare Vorsteuer 19 %	09.01.18	980	Rundfunk ARD, ZDF, DRadio BYLADEMMXXX DE28700500000002024100 RF44X549697255 Geb¸	GEZ			01700	33,53			0,00	
522	01406	Abziehbare Vorsteuer 19 %	10.01.18	479	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2018-01-09T22:36:39 KFN 1 VJ 2	M-ZO 523	LOGDB		01700	10,69			0,00	
653	01406	Abziehbare Vorsteuer 19 %	12.01.18	598	XING SE C000.0000-00F8.4584 XING PRM1180100 45924 Anne Richter Vielen Dank und 		Abo - XING		01700	3,33			0,00	
543	01406	Abziehbare Vorsteuer 19 %	15.01.18	500	Kartenzahlung AGIP F‹RHOLZEN//F¸rholzen/DE 2018-01-14T00:26:50 KFN 1 VJ 2012	M-ZO 523	LOGDB		01700	12,63			0,00	
544	01406	Abziehbare Vorsteuer 19 %	15.01.18	501	Kartenzahlung SHELL 0435// Aschheim /DE 2018-01-14T19:24:19 KFN 1 VJ 2012	M-ZO 523	LOGDB		01700	11,44			0,00	
626	01406	Abziehbare Vorsteuer 19 %	15.01.18	571	Telefonica Germany GmbH + Co. OHG Kd-Nr.:17337791,Rg-Nr.:1674371235/5 ,Mehr Info		Handy - O2		01700	2,55			0,00	
1.378	01406	Abziehbare Vorsteuer 19 %	16.01.18	1228	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 9 End-to-End-Ref.: 21108		SAP Lehrgang		01700	19,00			0,00	
1.380	01406	Abziehbare Vorsteuer 19 %	16.01.18	1230	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 9 End-to-End-Ref.: 21108		SAP Lehrgang		01700	22,67			0,00	
1.381	01406	Abziehbare Vorsteuer 19 %	16.01.18	1231	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 9 End-to-End-Ref.: 21108		SAP Lehrgang		01700	23,79			0,00	
2.565	01406	Abziehbare Vorsteuer 19 %	16.01.18	1230	<Storno> Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 9 End-to-End-Re		SAP Lehrgang		01700	-22,67			0,00	
2.566	01406	Abziehbare Vorsteuer 19 %	16.01.18	1230	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 9 End-to-End-Ref.: 21108		Lehrgang Android		01700	22,67			0,00	
2.569	01406	Abziehbare Vorsteuer 19 %	16.01.18	1228	<Storno> Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 9 End-to-End-Re		SAP Lehrgang		01700	-19,00			0,00	
2.570	01406	Abziehbare Vorsteuer 19 %	16.01.18	1228	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 9 End-to-End-Ref.: 21108		Lehrgang Stammbaum		01700	19,00			0,00	
740	01406	Abziehbare Vorsteuer 19 %	22.01.18	668	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2018-01-18T06:23:30 KFN 1 VJ 2	M-ZO 523	LOGDB		01700	9,78			0,00	
600	01406	Abziehbare Vorsteuer 19 %	23.01.18	554	mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18005613982 414,73 EUR 		Handy - Mobilcom		01700	66,22			0,00	
491	01406	Abziehbare Vorsteuer 19 %	29.01.18	451		Kartenzahlung TIME TEXTILREINIGUN//GELTENDORF/DE 2018-01-26T17:22:57 KFN 1 VJ 2	Textilreinigung			01700	22,35			0,00	
530	01406	Abziehbare Vorsteuer 19 %	29.01.18	487	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2018-01-27T13:33:52 KFN 1 VJ 2	M-ZO 523	LOGDB		01700	8,16			0,00	
535	01406	Abziehbare Vorsteuer 19 %	31.01.18	492	ARAL AG Aral Tankstelle Frankfur Da 7101699 3 29.01 15:49 End-to-End-Ref.: 29011	M-ZO 523	LOGDB		01700	7,11			0,00	
639	01406	Abziehbare Vorsteuer 19 %	01.02.18	584	Vodafone GmbH Kd.Nr. 001910905173 VK 1018840053 R g.Nr. 003505892985 vom 18.01.1		Festnetz - Vodafone		01700	6,22			0,00	
347	01406	Abziehbare Vorsteuer 19 %	05.02.18	322	Kartenzahlung H+ HOTEL//NIEDERNHAUSEN/DE 2018-02-03T10:15:03 KFN 1 VJ 20- F				01700	2,78			0,00	
527	01406	Abziehbare Vorsteuer 19 %	05.02.18	484	Aral TS AUGA GmbH, In der Holledau, Geisenhausen	M-ZO 523	LOGDB		01700	13,07			0,00	
662	01406	Abziehbare Vorsteuer 19 %	07.02.18	603	PAYPAL *FREELANCEDE 35314369001 006		Abo - Freelance		01710	9,48			0,00	
2.556	01406	Abziehbare Vorsteuer 19 %	07.02.18	1267	PAYPAL *SELBSTAUS- 35314369001 006				01710	2,08			0,00	
539	01406	Abziehbare Vorsteuer 19 %	12.02.18	496	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2018-02-10T09:08:21 KFN 1 VJ 2	M-ZO 523	LOGDB		01700	9,56			0,00	
627	01406	Abziehbare Vorsteuer 19 %	13.02.18	572	Telefonica Germany GmbH + Co. OHG Kd-Nr.:17337791,Rg-Nr.:1703547568/5 ,Mehr Info		Handy - O2		01700	2,55			0,00	
57	01406	Abziehbare Vorsteuer 19 %	15.02.18	31	Tageskarte Erwachsene				01600	0,85			0,00	
428	01406	Abziehbare Vorsteuer 19 %	15.02.18	393	Tageskarte Erwachsene, Frankfurt		Commerzbank		01600	0,85			0,00	
1.375	01406	Abziehbare Vorsteuer 19 %	15.02.18	1225	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 10 End-to-End-Ref.: 2161				01700	19,00			0,00	
1.383	01406	Abziehbare Vorsteuer 19 %	15.02.18	1233	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 10 End-to-End-Ref.: 2161		SAP Lehrgang		01700	23,79			0,00	
1.385	01406	Abziehbare Vorsteuer 19 %	15.02.18	1235	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 10 End-to-End-Ref.: 2161		SAP Lehrgang		01700	22,67			0,00	
2.493	01406	Abziehbare Vorsteuer 19 %	15.02.18	393	<Storno> Tageskarte Erwachsene, Frankfurt		Commerzbank		01600	-0,85			0,00	
2.561	01406	Abziehbare Vorsteuer 19 %	15.02.18	1235	<Storno> Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 10 End-to-End-R		SAP Lehrgang		01700	-22,67			0,00	
2.562	01406	Abziehbare Vorsteuer 19 %	15.02.18	1235	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 10 End-to-End-Ref.: 2161		Lehrgang Android		01700	22,67			0,00	
2.573	01406	Abziehbare Vorsteuer 19 %	15.02.18	1225	<Storno> Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 10 End-to-End-R				01700	-19,00			0,00	
2.574	01406	Abziehbare Vorsteuer 19 %	15.02.18	1225	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 10 End-to-End-Ref.: 2161		Lehrgang Stammbaum		01700	19,00			0,00	
425	01406	Abziehbare Vorsteuer 19 %	16.02.18	390	MVV, Einzelfahrt 3 Zonen, DB	MVV			01600	1,39			0,00	
427	01406	Abziehbare Vorsteuer 19 %	16.02.18	392	Einzelfahrt Erwachsene Frankfurt		Commerzbank		01600	0,44			0,00	
1.205	01406	Abziehbare Vorsteuer 19 %	16.02.18	1069	DB BAHN A-NR QCTC24 INTERNET 000	Bewerbung	Commerzbank		01710	32,33			0,00	
659	01406	Abziehbare Vorsteuer 19 %	17.02.18	603	PAYPAL *FREELANCEDE 35314369001 006		Abo - Freelance		01710	9,48			0,00	
661	01406	Abziehbare Vorsteuer 19 %	17.02.18	603	<Storno> PAYPAL *FREELANCEDE 35314369001 006		Abo - Freelance		01710	-9,48			0,00	
341	01406	Abziehbare Vorsteuer 19 %	19.02.18	318	Bavaria Parkgaragen, Rosenkavalierplatz 14		Commerzbank		01600	3,19			0,00	
513	01406	Abziehbare Vorsteuer 19 %	20.02.18	471	Kartenzahlung ALLGUTH Unterfˆhring//Unterfˆhring/ 2018-02-19T17:37:14 KFN 1 VJ 2	M-ZO 523	LOGDB		01700	9,53			0,00	
749	01406	Abziehbare Vorsteuer 19 %	20.02.18	675	Kartenzahlung ALLGUTH Unterfˆhring//Unterfˆhring/ 2018-02-20T17:33:08 KFN 1 VJ  	M-ZO 523	LOGDB		01700	2,37			0,00	
1.373	01406	Abziehbare Vorsteuer 19 %	21.02.18	1223		Portunity GmbH COBADEFFXXX DE14340400490643331200 Re-Nr. 225487 Anne Richter KD		VPN		01700	8,05			0,00	
342	01406	Abziehbare Vorsteuer 19 %	22.02.18	319	Bavaria Parkgaragen, Rosenkavalierplatz 14		Commerzbank		01600	3,19			0,00	
343	01406	Abziehbare Vorsteuer 19 %	22.02.18	320	Bavaria Parkgaragen, Rosenkavalierplatz 14				01600	2,79			0,00	
344	01406	Abziehbare Vorsteuer 19 %	22.02.18	320	<Storno> Bavaria Parkgaragen, Rosenkavalierplatz 14				01600	-2,79			0,00	
66	01406	Abziehbare Vorsteuer 19 %	23.02.18	40	Man Truck & Bus AG, Oskar-Schlemmer-Str. 19-21, 80807 MÅnchen				01600	1,39			0,00	
128	01406	Abziehbare Vorsteuer 19 %	23.02.18	102	MAN Truck & Bus AG, Oskar-Schlemmer-Str. 19-21, 80807 MÅnchen				01600	1,39			0,00	
497	01406	Abziehbare Vorsteuer 19 %	23.02.18	456	MAN Truck & Bus AG, Mittagessen		MAN Projekt		01600	1,39			0,00	
601	01406	Abziehbare Vorsteuer 19 %	23.02.18	555	mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18012422003 66,15 EUR E		Handy - Mobilcom		01700	10,56			0,00	
773	01406	Abziehbare Vorsteuer 19 %	23.02.18	699	Kartenzahlung ALLGUTH Unterfˆhring//Unterfˆhring/ 2018-02-22T17:39:04 KFN 1 VJ 2	M-ZO 523	LOGDB		01700	2,53			0,00	
775	01406	Abziehbare Vorsteuer 19 %	23.02.18	699	<Storno> Kartenzahlung ALLGUTH Unterfˆhring//Unterfˆhring/ 2018-02-22T17:39:04 K	M-ZO 523	LOGDB		01700	-2,53			0,00	
2.494	01406	Abziehbare Vorsteuer 19 %	23.02.18	456	<Storno> MAN Truck & Bus AG, Mittagessen		MAN Projekt		01600	-1,39			0,00	
2.496	01406	Abziehbare Vorsteuer 19 %	23.02.18	1483	MAN Truck & Bus AG, Oskar-Schlemmer-Str. 19-21, 80807 M?nchen				01600		1,39		0,00	
2.497	01406	Abziehbare Vorsteuer 19 %	23.02.18	1484	MAN Truck & Bus AG, Oskar-Schlemmer-Str. 19-21, 80807 M?nchen				01600		1,39		0,00	
2.586	01406	Abziehbare Vorsteuer 19 %	28.02.18	320	Bavaria Parkgaragen, Rosenkavalierplatz 14				01600	2,79			0,00	
722	01406	Abziehbare Vorsteuer 19 %	01.03.18	656	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2018-02-28T20:23:50 KFN 1 VJ 2	M-ZO 523	LOGDB		01700	4,31			0,00	
30	01406	Abziehbare Vorsteuer 19 %	04.03.18	30	Sonax 5l Konzentrat	M-ZO 523 | 7			01600	3,19			0,00	
112	01406	Abziehbare Vorsteuer 19 %	04.03.18	86	Allguth Tankstelle, Dieselstr. 100, Unterf?hring (Lebensmittel)	M-ZO 523			01600	4,94			0,00	
540	01406	Abziehbare Vorsteuer 19 %	04.03.18	497	Allguth Tankstelle - Sonax Scheibenreiniger	M-ZO 523	LOGDB		01600	3,19			0,00	
1.622	01406	Abziehbare Vorsteuer 19 %	04.03.18	497	<Storno> Allguth Tankstelle - Sonax Scheibenreiniger	M-ZO 523	LOGDB		01600	-3,19			0,00	
318	01406	Abziehbare Vorsteuer 19 %	05.03.18	295	Kirchenstraﬂe, Belfortstraﬂe 3, M¸nchen	M-ZO 523			01600	0,32			0,00	
319	01406	Abziehbare Vorsteuer 19 %	05.03.18	296		Bavaria Parkgaragen GmbH, Rosenkavalierplatz 14, 81925 München	M-ZO 523			01600	0,40			0,00	
640	01406	Abziehbare Vorsteuer 19 %	06.03.18	585		Vodafone GmbH Kd.Nr. 001910905173 VK 1018840053 R g.Nr. 003509151916 vom 19.02.		Festnetz - Vodafone		01700	6,26			0,00	
727	01406	Abziehbare Vorsteuer 19 %	06.03.18	659	ARAL AG Aral Tankstelle Frankfur Da 7101657 9 03.03 12:42 End-to-End-Ref.: 03031	M-ZO 523	LOGDB		01700	10,30			0,00	
728	01406	Abziehbare Vorsteuer 19 %	06.03.18	659	<Storno> ARAL AG Aral Tankstelle Frankfur Da 7101657 9 03.03 12:42 End-to-End-Re	M-ZO 523	LOGDB		01700	-10,30			0,00	
729	01406	Abziehbare Vorsteuer 19 %	06.03.18	659	ARAL AG Aral Tankstelle Frankfur Da 7101657 9 03.03 12:42 End-to-End-Ref.: 03031	M-ZO 523	LOGDB		01700	10,29			0,00	
752	01406	Abziehbare Vorsteuer 19 %	06.03.18	678	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2018-03-05T15:01:00 KFN 1 VJ 2	M-ZO 523	LOGDB		01700	11,95			0,00	
1.162	01406	Abziehbare Vorsteuer 19 %	06.03.18	1028	BLS*JOBSAWORLD LONDON 006		Jobsaworld		01710	65,14			0,00	
1.193	01406	Abziehbare Vorsteuer 19 %	06.03.18	1028	<Storno> BLS*JOBSAWORLD LONDON 006		Jobsaworld		01710	-65,14			0,00	
1.194	01406	Abziehbare Vorsteuer 19 %	06.03.18	1028	BLS*JOBSAWORLD LONDON 006		Jobsaworld		01710	65,06			0,00	
2.173	01406	Abziehbare Vorsteuer 19 %	06.03.18	1407	PAYPAL *MYCOMMERCEI DR 35314369001 006		SysInfoTools SQL Se		01710	11,02			0,00	
2.362	01406	Abziehbare Vorsteuer 19 %	06.03.18	1449	Kartenzahlung XXXM103XXXMEDIA MAR//MUENCHEN/DE 2018-03-05T14:38:49 KFN 1 VJ 2012	Surface			01700	17,56			0,00	
593	01406	Abziehbare Vorsteuer 19 %	09.03.18	548	HAUFE-LEXWARE FREIBURG 000	Haufe Lexware			01710	8,15			0,00	
978	01406	Abziehbare Vorsteuer 19 %	09.03.18	888	PAYPAL *BUEROMARKTB 35314369001 006				01710	7,81			0,00	
315	01406	Abziehbare Vorsteuer 19 %	12.03.18	292	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2018-03-10T06:17:09 KFN 1 VJ 2	M-ZO 523			01700	10,84			0,00	
327	01406	Abziehbare Vorsteuer 19 %	12.03.18	304	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-10T14:17:21 KFN 1 VJ 2		Commerzbank		01700	7,98			0,00	
1.392	01406	Abziehbare Vorsteuer 19 %	12.03.18	1242	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-10T14:17:21 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	7,98			0,00	
1.397	01406	Abziehbare Vorsteuer 19 %	12.03.18	1242	<Storno> Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-10T14:17:21 K	Commerzbank	Arbeitskleidung		01700	-7,98			0,00	
1.398	01406	Abziehbare Vorsteuer 19 %	12.03.18	1247	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-10T14:17:21 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	7,98			0,00	
2.169	01406	Abziehbare Vorsteuer 19 %	12.03.18	1405	Paypal *Pearl.GMBH		Mein B¸ro plus		01710	14,67			0,00	
2.424	01406	Abziehbare Vorsteuer 19 %	12.03.18	304	<Storno> Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-10T14:17:21 K		Commerzbank		01700	-7,98			0,00	
628	01406	Abziehbare Vorsteuer 19 %	13.03.18	573	Telefonica Germany GmbH + Co. OHG Kd-Nr.:17337791,Rg-Nr.:1731906703/5 ,Mehr Info		Handy - O2		01700	2,55			0,00	
1.379	01406	Abziehbare Vorsteuer 19 %	15.03.18	1229	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 11 End-to-End-Ref.: 2208		SAP Lehrgang		01700	22,67			0,00	
1.386	01406	Abziehbare Vorsteuer 19 %	15.03.18	1236	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 11 End-to-End-Ref.: 2208		SAP Lehrgang		01700	23,79			0,00	
2.567	01406	Abziehbare Vorsteuer 19 %	15.03.18	1229	<Storno> Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 11 End-to-End-R		SAP Lehrgang		01700	-22,67			0,00	
2.568	01406	Abziehbare Vorsteuer 19 %	15.03.18	1229	Studiengemeinschaft Werner Kamprath Darmstadt GmbH Rate 11 End-to-End-Ref.: 2208		Lehrgang Android		01700	22,67			0,00	
320	01406	Abziehbare Vorsteuer 19 %	16.03.18	297	Parkhaus Niddastr. 107, Frankfurt, Main, Parkhaus Hauptbahnhof Süd	M-ZO 523	Commerzbank		01600	21,08			0,00	
322	01406	Abziehbare Vorsteuer 19 %	16.03.18	299	Parkhaus Westend 1, Savingnystr. / Westendstr. 1, 60325 Frankfurt	M-ZO 523	Commerzbank		01600	2,63			0,00	
323	01406	Abziehbare Vorsteuer 19 %	16.03.18	300	Weserstr. 15, FFM	M-ZO 523	Commerzbank		01600	0,32			0,00	
335	01406	Abziehbare Vorsteuer 19 %	16.03.18	312	Hotel Ramada Frankfurt		Commerzbank		01710	16,29			0,00	
2.489	01406	Abziehbare Vorsteuer 19 %	16.03.18	312	<Storno> Hotel Ramada Frankfurt		Commerzbank		01710	-16,29			0,00	
2.487	01406	Abziehbare Vorsteuer 19 %	17.03.18	1481	Hotel zum Riesen		Commerzbank		01710	6,13			0,00	
2.488	01406	Abziehbare Vorsteuer 19 %	17.03.18	1481	<Storno> Hotel zum Riesen		Commerzbank		01710	-6,13			0,00	
739	01406	Abziehbare Vorsteuer 19 %	19.03.18	667	Kartenzahlung ESSO DEUTSCHLAND GMBH//Frankfurt/DE 2018-03-16T19:08:48 KFN 1 VJ 2	M-ZO 523	LOGDB		01700	7,02			0,00	
2.171	01406	Abziehbare Vorsteuer 19 %	19.03.18	1295	Paypal Booking.com		Commerzbank		01710	6,13			0,00	
2.172	01406	Abziehbare Vorsteuer 19 %	19.03.18	1406	Microsoft IT		Microsoft IT		01710	76,00			0,00	
2.492	01406	Abziehbare Vorsteuer 19 %	19.03.18	312	Hotel Ramada Frankfurt		Commerzbank		01710	16,29			0,00	
316	01406	Abziehbare Vorsteuer 19 %	20.03.18	293	Kartenzahlung AGIP F‹RHOLZEN//F¸rholzen/DE 2018-03-19T04:28:40 KFN 1 VJ 2012	M-ZO 523	Commerzbank		01700	9,85			0,00	
324	01406	Abziehbare Vorsteuer 19 %	20.03.18	301	PH Am Forum, Hanauer Parkhaus GmbH, 63450 Hanau	M-ZO 523	Commerzbank		01600	0,16			0,00	
2.609	01406	Abziehbare Vorsteuer 19 %	20.03.18	293	<Storno> Kartenzahlung AGIP F‹RHOLZEN//F¸rholzen/DE 2018-03-19T04:28:40 KFN 1 VJ	M-ZO 523	Commerzbank		01700	-9,85			0,00	
2.610	01406	Abziehbare Vorsteuer 19 %	20.03.18	293	Kartenzahlung AGIP F‹RHOLZEN//F¸rholzen/DE 2018-03-19T04:28:40 KFN 1 VJ 2012	M-ZO 523	Commerzbank		01700	9,81			0,00	
325	01406	Abziehbare Vorsteuer 19 %	21.03.18	302	Tageskarte Erwachsene, RMV		Commerzbank		01600	2,64			0,00	
321	01406	Abziehbare Vorsteuer 19 %	22.03.18	298	Parkhaus Niddastr. 107, Frankfurt, Main, Parkhaus Hauptbahnhof Süd	M-ZO 523	Commerzbank		01600	3,51			0,00	
602	01406	Abziehbare Vorsteuer 19 %	23.03.18	556	mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M18019098010 83,22 EUR E		Handy - Mobilcom		01700	13,29			0,00	
328	01406	Abziehbare Vorsteuer 19 %	26.03.18	305	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-20T08:09:44 KFN 1 VJ 2		Commerzbank		01700	8,62			0,00	
733	01406	Abziehbare Vorsteuer 19 %	26.03.18	663	Kartenzahlung ESSO DEUTSCHLAND GMBH//Frankfurt/DE 2018-03-23T18:49:42 KFN 1 VJ 2	M-ZO 523	LOGDB		01700	8,86			0,00	
1.395	01406	Abziehbare Vorsteuer 19 %	26.03.18	1245	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-20T08:09:44 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	8,62			0,00	
1.399	01406	Abziehbare Vorsteuer 19 %	26.03.18	1245	<Storno> Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-20T08:09:44 K	Commerzbank	Arbeitskleidung		01700	-8,62			0,00	
1.400	01406	Abziehbare Vorsteuer 19 %	26.03.18	1245	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-20T08:09:44 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	8,62			0,00	
2.443	01406	Abziehbare Vorsteuer 19 %	26.03.18	305	<Storno> Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-20T08:09:44 K		Commerzbank		01700	-8,62			0,00	
326	01406	Abziehbare Vorsteuer 19 %	27.03.18	303	Tageskarte Erwachsene, RMV		Commerzbank		01600	0,85			0,00	
2.296	01406	Abziehbare Vorsteuer 19 %	27.03.18	387	ARAL AG Aral Tankstelle Warngau Rei 7101745 9 25.03 18:42 End-to-End-Ref.: 25031		Handy - EPlus		01700	2,39			0,00	
333	01406	Abziehbare Vorsteuer 19 %	29.03.18	310	Parkhaus Niddastraße 107, 60329 Frankfurt, Parkhaus Untermainanlage	M-ZO 523	Commerzbank		01600	9,58			0,00	
334	01406	Abziehbare Vorsteuer 19 %	29.03.18	311	Weserstr. 15	M-ZO 523	Commerzbank		01600	0,16			0,00	
340	01406	Abziehbare Vorsteuer 19 %	29.03.18	317	Ramada Hotel Frankfurt - F		Commerzbank		01710	8,14			0,00	
2.154	01406	Abziehbare Vorsteuer 19 %	29.03.18	317	<Storno> Ramada Hotel Frankfurt - F		Commerzbank		01710	-8,14			0,00	
272	01406	Abziehbare Vorsteuer 19 %	03.04.18	254	Parkhaus Niddastraße 107, 60329 Frankfurt, Parkhaus Hauptbahnhof Süd	M-ZO 523	Commerzbank		01600	3,83			0,00	
317	01406	Abziehbare Vorsteuer 19 %	03.04.18	294	Kartenzahlung TOTAL Service Station//ALSFELD/DE 2018-03-29T20:02:31 KFN 1 VJ 201	M-ZO 523	Commerzbank		01700	8,51			0,00	
751	01406	Abziehbare Vorsteuer 19 %	03.04.18	677	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2018-04-02T21:14:17 KFN 1 VJ 2	M-ZO 523	MAN Projekt		01700	6,82			0,00	
1.401	01406	Abziehbare Vorsteuer 19 %	03.04.18	1248	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-26T16:27:02 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	4,79			0,00	
2.157	01406	Abziehbare Vorsteuer 19 %	03.04.18	1302	Ramada Millenium Hotel		Commerzbank		01710	8,14			0,00	
